rownames,session_id,project_id,event_id,article_id,named_aticle_id,theme_id,sub_theme_id,user_comments,event_year,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,qyear,unit_price,unit_price_cur,unit_price_eur,total_cost,real_total_cost,real_total_cost_manual,financer_id,is_in_accounting,comments,credte,upduser_id
10551,48,961,@A_961_2042020,204,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,2704.25,0,0,0,,2020-07-31 ,165
10552,48,961,@A_961_2062020,206,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,4716.260000000001,0,0,0,,2020-07-31 ,165
10553,48,961,@A_961_2072020,207,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,11091.32,0,0,0,,2020-07-31 ,165
10554,48,961,@A_961_2082020,208,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,66.8,0,0,0,,2020-07-31 ,165
10555,48,961,@A_961_2102020,210,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,207.65999999999997,0,0,0,,2020-07-31 ,165
10556,48,961,@A_961_2122020,212,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,339.81,0,0,0,,2020-07-31 ,165
10557,48,961,@A_961_2132020,213,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,62.99,0,0,0,,2020-07-31 ,165
10558,48,961,@A_961_2142020,214,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,418.05,0,0,0,,2020-07-31 ,165
10559,48,961,@A_961_2152020,215,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,12091.369999999999,0,0,0,,2020-07-31 ,165
10560,48,961,@A_961_2162020,216,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1524.35,0,0,0,,2020-07-31 ,165
10561,48,961,@A_961_2172020,217,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,2745.4699999999993,0,0,0,,2020-07-31 ,165
10562,48,961,@A_961_2182020,218,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,12357.24,0,0,0,,2020-07-31 ,165
10563,48,961,@A_961_2252020,225,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,-0.05,0,0,0,,2020-07-31 ,165
10564,48,961,@T_961_9702020,97,0,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10565,48,961,@T_961_97102020,97,10,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10566,48,961,@T_961_9718562020,97,1856,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10567,48,961,@T_961_97242020,97,24,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10568,48,961,@T_961_9732020,97,3,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10569,48,961,@T_961_97332020,97,33,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10570,48,961,@T_961_97522020,97,52,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10571,48,961,cd24fe21-dfd2-4920-be98-cb5ce2170477,215,0,1,74,,2020,0,0,0,0,0,0,0,0,0,0,0,0,9,9,2000,EUR,2000,18000,0,0,0,0,,2020-07-31 ,165
10572,48,961,d58e43a7-dccf-4114-975e-b5f6d965b1b6,155,0,73,260,,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,EUR,0,0,0,0,0,0,,2020-07-31 ,165
10573,48,963,@T_963_97182020,97,18,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10574,48,963,@T_963_97432020,97,43,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10575,48,964,@A_964_2032020,203,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,8100,0,0,0,,2020-07-31 ,165
10576,48,964,@A_964_2062020,206,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,655.27,0,0,0,,2020-07-31 ,165
10577,48,964,@A_964_2172020,217,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,50,0,0,0,,2020-07-31 ,165
10578,48,964,@T_964_97262020,97,26,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10579,48,964,@T_964_97382020,97,38,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10580,48,965,@A_965_2012020,201,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,19.79,0,0,0,,2020-07-31 ,165
10581,48,965,@A_965_2062020,206,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1934.4900000000002,0,0,0,,2020-07-31 ,165
10582,48,965,@T_965_97332020,97,33,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10583,48,974,@A_974_2062020,206,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,86,0,0,0,,2020-07-31 ,165
10584,48,974,@A_974_2072020,207,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,19.47,0,0,0,,2020-07-31 ,165
10585,48,974,@A_974_2152020,215,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,321.47999999999996,0,0,0,,2020-07-31 ,165
10586,48,974,@A_974_2162020,216,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,98.67,0,0,0,,2020-07-31 ,165
10587,48,974,@T_974_9717592020,97,1759,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10588,48,974,@T_974_97392020,97,39,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10589,48,975,@A_975_2012020,201,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,41.15,0,0,0,,2020-07-31 ,165
10590,48,975,@A_975_2032020,203,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,5327.0599999999995,0,0,0,,2020-07-31 ,165
10591,48,975,@A_975_2102020,210,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,15.58,0,0,0,,2020-07-31 ,165
10592,48,975,@A_975_2122020,212,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,156.21,0,0,0,,2020-07-31 ,165
10593,48,975,@A_975_2132020,213,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,457.08,0,0,0,,2020-07-31 ,165
10594,48,975,@A_975_2152020,215,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,6452.3,0,0,0,,2020-07-31 ,165
10595,48,975,@A_975_2162020,216,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1299.03,0,0,0,,2020-07-31 ,165
10596,48,975,@A_975_2172020,217,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,464.03000000000003,0,0,0,,2020-07-31 ,165
10597,48,975,@A_975_2182020,218,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,892.37,0,0,0,,2020-07-31 ,165
10598,48,975,0552163e-961d-40a3-9bef-7f7725ea2752,203,0,1,74,chest X-ray,2020,0,0,0,0,0,0,0,0,0,3,3,3,0,9,6,EUR,6,54,0,0,0,0,,2020-07-31 ,165
10599,48,975,06ff5e75-43f9-4598-8f8e-bce2d6a41233,119,0,1,74,TB LAM,2020,0,0,0,0,0,0,0,0,0,2,2,2,0,6,6,EUR,6,36,0,0,0,0,,2020-07-31 ,165
10600,48,975,17869064-5ce8-4371-afb6-248ec4df51e8,206,0,1,74,reumbursement transport of patients,2020,0,0,0,0,0,0,0,0,0,1,1,1,0,3,520,EUR,520,1560,0,0,0,0,,2020-07-31 ,165
10601,48,975,309c257a-24fb-4d75-a3fa-7c7bcee57d14,175,0,1,74,,2020,0,0,0,0,0,0,0,0,0,2,2,2,0,6,7,EUR,7,42,0,0,0,0,,2020-07-31 ,165
10602,48,975,3214345e-d325-4c2c-b6a0-da37b15175a3,68,0,1,74,,2020,0,0,0,0,0,0,0,0,1,1,1,1,0.3,4.3,3747232,UGX,891.905041,3835.19,0,0,0,0,,2020-07-31 ,165
10603,48,975,508daebe-b270-4ff5-801f-b09bdd7f0102,294,2073,1,74,Country Trial Manager,2020,1,0,0,0,0,0,1,1,1,1,1,1,1,8,5914510,UGX,1407.754119,11262.03,0,0,0,0,,2020-07-31 ,165
10604,48,975,54630373-7ffa-453e-9da0-f1053d65ee8f,119,0,1,74,pregnancy tests,2020,0,0,0,0,0,0,0,0,0,5,5,5,0,15,3,EUR,3,45,0,0,0,0,,2020-07-31 ,165
10605,48,975,5c15c3c6-dd78-433e-948e-416a1ed64c0c,292,0,1,74,,2020,0,0,0,0,0,0,0,0,1,1,1,1,0.3,4.3,4177497,UGX,994.315439,4275.56,0,0,0,0,,2020-07-31 ,165
10606,48,975,5c5bf526-f020-4da6-a4ea-2f204c688b5a,63,0,1,74,,2020,0,0,0,0,0,0,0,0,1,1,1,1,0.3,4.3,2003768,UGX,476.930913,2050.8,0,0,0,0,,2020-07-31 ,165
10607,48,975,65e5b807-0aad-420e-803f-3608ae638e9b,223,0,1,74,1 for MRRH and 1 for Kabale,2020,0,0,0,0,0,0,0,0,2,2,2,2,0.6,8.6,1357243,UGX,323.046951,2778.2,0,0,0,0,,2020-07-31 ,165
10608,48,975,66e729c2-51a0-4fd5-8778-6895fdc69a7b,203,0,1,74,viral load,2020,0,0,0,0,0,0,0,0,0,5,5,5,0,15,60,EUR,60,900,0,0,0,0,,2020-07-31 ,165
10609,48,975,66eb460c-07e0-4580-aef5-17214770d2ea,74,0,1,74,1 for MRRH and 1 for Kabale,2020,0,0,0,0,0,0,0,0,2.5,2.5,2.5,2.5,0.8,10.8,4177497,UGX,994.315439,10738.61,0,0,0,0,,2020-07-31 ,165
10610,48,975,69b2d69b-517d-4e22-8cdd-2c9835350b2d,1,0,1,74,Maryline Bonnet,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1200,EUR,1200,1200,0,0,0,0,,2020-07-31 ,165
10611,48,975,6c9f4f53-6cee-4b44-824e-38843312bf5f,214,0,1,74,training,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2000,EUR,2000,2000,0,0,0,0,,2020-07-31 ,165
10612,48,975,70710d4c-bae1-483b-b3b9-74cc94064cab,119,0,1,74,biochemistry  creat  liver function,2020,0,0,0,0,0,0,0,0,0,12,12,12,0,36,12,EUR,12,432,0,0,0,0,,2020-07-31 ,165
10613,48,975,7113a1ef-19ae-46bd-b5ca-b00aaba5fbb9,119,0,1,74,other bacterial tests,2020,0,0,0,0,0,0,0,0,0,3,3,3,0,9,15,EUR,15,135,0,0,0,0,,2020-07-31 ,165
10614,48,975,72f659e8-65da-43f8-95e4-0f3f2e5bde67,66,0,1,74,1 for MRRH and 1 for Kabale,2020,0,0,0,0,0,0,0,0,2,2,2,2,0.6,8.6,2009533,UGX,478.303081,4113.41,0,0,0,0,,2020-07-31 ,165
10615,48,975,87baf798-b06f-4aa7-b1d8-08ee3d66b5b4,56,0,1,74,monitoring vists by Epicentre to Kabale,2020,1,1,1,0,0,0,1,1,1,1,1,1,0,9,50,EUR,50,450,0,0,0,0,,2020-07-31 ,165
10616,48,975,9455ea3b-7478-4fc9-969b-968932e17f8b,119,0,1,74,CSF,2020,0,0,0,0,0,0,0,0,0,16,16,16,0,48,8,EUR,8,384,0,0,0,0,,2020-07-31 ,165
10617,48,975,b0a67643-ee7a-4d69-92d9-c8d1216b3b88,172,0,1,74,,2020,0,0,0,0,0,0,0,0,0,3,3,3,0,9,12,EUR,12,108,0,0,0,0,,2020-07-31 ,165
10618,48,975,bbfd65c1-3b67-45a0-8aae-2b1b292b062d,203,0,1,74,hospital cost,2020,0,0,0,0,0,0,0,0,0,1,1,1,0,3,500,EUR,500,1500,0,0,0,0,,2020-07-31 ,165
10619,48,1069,20bbcb25-a447-40ed-9f26-d88c84416eca,87,0,73,260,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2020-08-06 ,165
10620,48,1069,4abc5938-a8df-43e8-8391-28305d680335,87,0,73,260,,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2020-08-06 ,165
10621,48,1069,a42687bd-814b-483a-896d-972e9153c93d,87,0,73,260,,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2020-08-06 ,165
10622,48,1069,a3854bd1-ba52-4c5e-b2ba-33181c02a376,97,0,1,74,rémunération Winnie Patrick team B (budget MSF),2020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14000,EUR,14000,14000,0,0,0,0,,2020-08-06 ,165
10623,48,1069,c49f3dcc-ab5a-41ba-a869-e3d3c53d352c,97,0,1,74,rémunération team C (budget MSF),2020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14000,EUR,14000,14000,0,0,0,0,,2020-08-06 ,165
10624,48,1069,67e3c0d1-0cd0-4d38-aef8-346bb68efa7f,49,0,1,74,budget MSF ,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1000,EUR,1000,1000,0,0,0,0,,2020-08-06 ,165
10625,48,780,@T_780_97502020,97,50,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10626,48,790,48811451AR97,97,0,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2020-07-31 ,165
10627,48,797,@T_797_97262020,97,26,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10628,48,819,@A_819_2122020,212,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,13500,0,0,0,,2020-07-31 ,165
10629,48,819,@T_819_9702020,97,0,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10630,48,819,@T_819_97212020,97,21,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10631,48,819,@T_819_97262020,97,26,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10632,48,819,@T_819_97282020,97,28,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10633,48,821,@T_821_9719972020,97,1997,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10634,48,822,@T_822_97252020,97,25,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10635,48,825,48832125AR97,97,0,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2020-07-31 ,165
10636,48,827,@A_827_2062020,206,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1321.22,0,0,0,,2020-07-31 ,165
10637,48,827,@A_827_2122020,212,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,275.1,0,0,0,,2020-07-31 ,165
10638,48,827,@T_827_97112020,97,11,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10639,48,827,@T_827_9720292020,97,2029,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10640,48,831,@A_831_1992020,199,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,51.27,0,0,0,,2020-07-31 ,165
10641,48,831,@A_831_2002020,200,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,61.03,0,0,0,,2020-07-31 ,165
10642,48,831,@A_831_2012020,201,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,707.8499999999999,0,0,0,,2020-07-31 ,165
10643,48,831,@A_831_2032020,203,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,8632.560000000001,0,0,0,,2020-07-31 ,165
10644,48,831,@A_831_2062020,206,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,3974.83,0,0,0,,2020-07-31 ,165
10645,48,831,@A_831_2102020,210,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,496.76000000000005,0,0,0,,2020-07-31 ,165
10646,48,831,@A_831_2152020,215,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,51026.47,0,0,0,,2020-07-31 ,165
10647,48,831,@A_831_2162020,216,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,4827.919999999999,0,0,0,,2020-07-31 ,165
10648,48,831,@A_831_2172020,217,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,4069.08,0,0,0,,2020-07-31 ,165
10649,48,831,@A_831_2252020,225,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0.03,0,0,0,,2020-07-31 ,165
10650,48,831,@T_831_9718562020,97,1856,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10651,48,831,@T_831_97502020,97,50,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10652,48,831,@T_831_9792020,97,9,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10653,48,831,96222b6d-a112-45d4-9ce1-f457d6a26292,97,9,1,208,,2020,0,0,0,0,0,0,0,0,0,0,0,0,128,128,457,EUR,457,58496,0,0,0,0,,2020-07-31 ,165
10654,48,831,c9bae731-e368-442f-b7ab-aac7845e4611,86,0,57,232,2x conference & 1x article,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9180,EUR,9180,9180,0,0,0,0,,2020-07-31 ,165
10655,48,837,@A_837_2062020,206,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1023.52,0,0,0,,2020-07-31 ,165
10656,48,837,@T_837_9717652020,97,1765,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10657,48,838,48831110AR97,97,0,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2020-07-31 ,165
10658,48,841,@A_841_2062020,206,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,2004.02,0,0,0,,2020-07-31 ,165
10659,48,841,@T_841_9717592020,97,1759,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10660,48,855,@T_855_9720242020,97,2024,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10661,48,856,@T_856_9702020,97,0,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10662,48,856,@T_856_9718362020,97,1836,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10663,48,857,@A_857_2062020,206,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,165.2,0,0,0,,2020-07-31 ,165
10664,48,857,@A_857_2172020,217,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,37.43,0,0,0,,2020-07-31 ,165
10665,48,857,@T_857_97112020,97,11,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10666,48,857,@T_857_97252020,97,25,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10667,48,859,46831130AR97,97,0,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,EUR,457,0,0,0,0,0,,2020-07-31 ,165
10668,48,859,4e143bde-9e19-4b24-9095-74aea69511d6,155,0,73,260,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-540,EUR,-540,-0,0,0,0,0,,2020-07-31 ,165
10669,48,861,@A_861_2062020,206,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1339.6200000000001,0,0,0,,2020-07-31 ,165
10670,48,861,@A_861_2152020,215,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,3290.41,0,0,0,,2020-07-31 ,165
10671,48,861,@A_861_2172020,217,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,125,0,0,0,,2020-07-31 ,165
10672,48,861,@T_861_97282020,97,28,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10673,48,861,46831123AR97,97,0,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,60,60,457,EUR,457,27420,0,0,0,0,,2020-07-31 ,165
10674,48,862,@T_862_9718562020,97,1856,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10675,48,862,@T_862_9720282020,97,2028,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10676,48,862,@T_862_97262020,97,26,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10677,48,863,@A_863_2102020,210,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,418.49,0,0,0,,2020-07-31 ,165
10678,48,863,@A_863_2162020,216,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1986.69,0,0,0,,2020-07-31 ,165
10679,48,864,@A_864_1982020,198,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1241.79,0,0,0,,2020-07-31 ,165
10680,48,864,@A_864_2032020,203,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,4950,0,0,0,,2020-07-31 ,165
10681,48,864,@A_864_2052020,205,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,325.2,0,0,0,,2020-07-31 ,165
10682,48,864,@A_864_2132020,213,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,260,0,0,0,,2020-07-31 ,165
10683,48,864,@T_864_97242020,97,24,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10684,48,869,@T_869_9717592020,97,1759,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10685,48,869,@T_869_97262020,97,26,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,1,,2020-07-31 ,165
10686,48,869,43760c9b-ff34-4b1e-b3dc-c3015dcf1299,155,0,73,260,,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2000,EUR,2000,2000,0,0,0,0,,2020-07-31 ,165
10687,48,873,@A_873_1992020,199,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,178.7,0,0,0,,2020-07-31 ,165
10688,48,873,@A_873_2012020,201,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,827.24,0,0,0,,2020-07-31 ,165
10689,48,873,@A_873_2042020,204,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,42.2,0,0,0,,2020-07-31 ,165
10690,48,873,@A_873_2062020,206,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1802.62,0,0,0,,2020-07-31 ,165
10691,48,873,@A_873_2072020,207,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1241,0,0,0,,2020-07-31 ,165
10692,48,873,@A_873_2102020,210,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,72.57,0,0,0,,2020-07-31 ,165
10693,48,873,@A_873_2132020,213,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,288.46,0,0,0,,2020-07-31 ,165
10694,48,873,@A_873_2152020,215,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,30547.329999999998,0,0,0,,2020-07-31 ,165
10695,48,873,@A_873_2162020,216,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,6245.210000000001,0,0,0,,2020-07-31 ,165
10696,48,873,@A_873_2172020,217,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,2507.71,0,0,0,,2020-07-31 ,165
10697,48,873,@A_873_2182020,218,0,25,86,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,235.78,0,0,0,,2020-07-31 ,165
