rownames,project_id,created,modified,name,code,on_the_field_project_code,locality,project_start_date,project_end_date,description_text,description_html,is_billable,guid,created_by_id,last_modification_by_id,division_id,activity_id,funding_type_id,pathology_id,country_id,responsible_id,analytical_axe_id,status,short_name,level,final_impact_comments,initiation_of_the_project_comments,partners_comments,topic_comments,study_pouplation_comments,population_comments,goal_comments,numbers_of_epidemiologist,term_of_reference_has_been_written,protocol_has_been_written,is_there_an_initial_restitution,is_there_a_report_to_be_delivered,is_there_an_article_to_be_submitted,trigger_comments,has_ethical_review_bord,various_countries,sponsor,other_final_impact,goal_id,trigger_id,security_context_id,population_id,role_of_epicentre_id,impact_expected_id,health_structure_id,study_design_id,methodology_id,data_type_id,linked_project_id,topic_id,creation_id
676,699,2016-10-24 ,2017-02-20 ,Populations in precarious situation  St Prix  septembre 2017,844146,,StPrix,2017-01-01,2017-12-31,"","",1,,40,60,9,3,1,20,3,40,750,4,,4,,,,,,,,0,0,0,0,0,0,,0,0,,,,,4,,1,,,,,,,76,
677,700,2016-10-24 ,2018-12-05 ,PSP  décentralisé Kampala  Eng  oct-nov 2017 OCP-OCG,844145,"",kampala,2017-01-01,2017-12-31,PSP Kampala 2017,"",1,,40,154,9,3,1,20,13,40,749,4,PSP Kampala 2017,4,"",,"","","","",,1,,,,,,"",0,0,"","",,,4,,5,,,,,,,76,
678,701,2016-10-24 ,2017-02-20 ,Réponse aux épidémies  en français  décembre 2017,844144,,Paris,2017-01-01,2017-12-31,"","",1,,40,60,9,3,1,20,3,40,748,4,,4,,,,,,,,0,0,0,0,0,0,,0,0,,,,,4,,1,,,,,,,76,
679,702,2016-10-24 ,2018-06-14 ,Formation des épidémios OCG aux enquêtes de terrain (OPS),842143,,,2017-01-01,2018-12-31,,,1,,40,60,9,3,1,,76,40,,4,,4,,,,,,,,0,0,0,0,0,0,,0,0,,,,,4,,1,,,,,,,76,
680,703,2016-10-24 ,2020-01-06 ,Support devellopement HIS MSF-OCG (XM400),812427,"","",2016-11-01,2019-12-01,Dans le cadre du dévellopement de leur projet Helath Information System  le département médicale de MSF-OCG a demandé un appui ponctuel.,Dans le cadre du dévellopement de leur projet Helath Information System  le département médicale de MSF-OCG a demandé un appui ponctuel.<br />,1,,62,165,7,9,1,19,285,62,746,4,"",1,"",,"","","","",,1,0,0,0,0,0,"",0,0,"","",5,7,,3,2,4,,1,12,2,,75,71016048-8DC9-4651-9AEC-C31450540C6D
681,704,2016-10-24 ,2019-05-29 ,Appui enquête mortalité maternelle et complication,812426,"","",2016-12-01,2017-12-31,Funding : 12750EUR  Plusieurs projets de MSF -OCG font de la santé reproductive. Il existe une demande pour au moins 3 de ces projets&nbsp; afin de mener des enquête pour décrire la mortalité maternelle et les complications liés aux accouchements. Ces enquêtes devant être répété régulièrement pour analyser l'évolution de la situation. l'objectif de se projet sera de proposer une méthode approprié aux équipes en charge des enquêtes et de les accompagner.,<p>Funding : 12750EUR</p><p>Plusieurs projets&nbsp; de MSF -OCG font de la santé reproductive. Il existe une demande pour au moins 3 de ces projets&nbsp; afin de mener des enquête pour décrire la mortalité maternelle et les complications liés aux accouchements. Ces enquêtes devant être répété régulièrement pour analyser l'évolution de la situation. l'objectif de se projet sera de proposer une méthode approprié aux équipes en charge des enquêtes et de les accompagner.<br /></p>,1,,62,62,7,1,1,36,285,62,745,4,"",1,"",,"","","","",,1,0,0,0,0,0,"",1,0,"","",6,6,,2,1,4,,1,1,3,,57,
682,705,2016-10-27 ,2023-01-31 ,Sex Workers Survey,832077,"",Nsanje,2017-01-01,2022-12-01,MSF is currently conducting a project aiming at decreasing HIV morbidity  mortality and improving the cascade in Nsanje. This project is not only targeting general population but has a strong focus on key population and especially CSW. Nsanje is part of the corridor project which aims at providing HIV care and prevention to SW across three sites (Nsanje in Malawi  Tete and Beira in Mozambique).   However  information on HIV prevalence  cascade or health seeking behaviors are key to inform and support prioritization of activities.Sex workers are often described as a  hidden  population  meaning that no reliable information can be collected using classical population household survey methods.  Interviewing those already on care is also obviously biased as not representative. Therefore  specific methods using randon driven sampling are the only way to get a less biased vision to what his happening to this population. 1st objective   To measure HIV population viral load among a representative sample of CSW living in Nsanje districtSecondary objectives  1/ To measure each step of the cascade of care among HIV+ CSW   2/ To measure HIV prevalence   3/ To assess health seeking behaviours  particularly  preferred timing for consultation  desire for specific clinics and testing behaviours.   4/ qualitative research integrated   5/ Assess population knowledge of HIV   6/ To asses testing coverage   7/ To asses prevalence of certain STIs   ,"<p style=""text-align:justify; text-autospace:none""><span class=""hps""><span style=""font-size: 12pt; font-family: &quot;Calibri&quot; &quot;sans-serif&quot; Calibri;"">MSF is currently conducting aiming at decreasing HIV morbidity  mortality and improves the cascade in Nsanje. </span></span></p>  <p style=""text-align:justify; text-autospace:none""><span class=""hps""><span style=""font-size: 12pt; font-family: &quot;Calibri&quot; &quot;sans-serif&quot; Calibri;"">&nbsp;</span></span><span class=""hps""><span style=""font-size: 12pt; font-family: &quot;Calibri&quot; &quot;sans-serif&quot; Calibri;"">This project is not only targeting general population but has a strong focus on key population and especially CSW. Nsanje is part of the corridor project which aims at providing HIV care and prevention to SW across three sites (Nsanje in Malawi  Tete and Beira in Mozambique). </span></span>  </p><p style=""text-align:justify; text-autospace:none""><span class=""hps""><span style=""font-size: 12pt; font-family: &quot;Calibri&quot; &quot;sans-serif&quot; Calibri;"">However  information on HIV prevalence  cascade or health seeking behaviors are key to inform and support prioritization of activities.Sex workers are often described as a  hidden  population  meaning that no reliable information can be collected using classical population household survey methods.  Interviewing those already on care is also obviously biased as not representative. Therefore  specific methods using randon driven sampling are the only way to get a less biased vision to what his happening to this population. </span></span></p><p><span style=""font-size:12.0pt;font-family:'Calibri' 'sans-serif';""><span style=""font-size:10.0pt;font-family: 'Calibri' 'sans-serif' Calibri; layout-grid-mode:line"">1st objective </span></span></p><p style=""text-align:justify; text-autospace:none""><br />  <span style=""font-size:12.0pt;font-family:&quot;Calibri&quot; &quot;sans-serif&quot;;"">To measure HIV population viral load among a representative sample of CSW living in Nsanje district</span></p><p><span style=""font-size:12.0pt;font-family:&quot;Calibri&quot; &quot;sans-serif&quot;;""><span style=""font-size:10.0pt;font-family: &quot;Calibri&quot; &quot;sans-serif&quot; Calibri; layout-grid-mode:line"" lang=""EN-AU"">Secondary objectives </span></span></p><p><span style=""font-size:12.0pt;font-family: &quot;Calibri&quot; &quot;sans-serif&quot; Calibri;""> 1/ </span><span style=""font-size:12.0pt;font-family:&quot;Calibri&quot; &quot;sans-serif&quot;;"">To measure each step of the cascade of care among HIV+ CSW</span></p>  <p><span style=""font-size:12.0pt;font-family: &quot;Calibri&quot; &quot;sans-serif&quot; Calibri;""> 2/ </span><span style=""font-size:12.0pt;font-family:&quot;Calibri&quot; &quot;sans-serif&quot;;"">To measure HIV prevalence</span></p>  <p><span style=""font-size:12.0pt;font-family:&quot;Calibri&quot; &quot;sans-serif&quot;;""> 3/ To assess health seeking behaviours  particularly  preferred timing for consultation  desire for specific clinics and testing behaviours.</span></p>  <p><span style=""font-size:12.0pt;font-family:&quot;Calibri&quot; &quot;sans-serif&quot;;""> 4/ qualitative research integrated</span></p>  <p><span style=""font-size:12.0pt;font-family:&quot;Calibri&quot; &quot;sans-serif&quot;;""> 5/ Assess population knowledge of HIV</span></p>  <p><span style=""font-size:12.0pt;font-family:&quot;Calibri&quot; &quot;sans-serif&quot;;""> 6/ To asses testing coverage</span></p>  <p style=""font-family:&quot;Calibri&quot; &quot;sans-serif&quot;;""> 7/ To asses prevalence of certain STIs</p>  <p style=""font-family:&quot;Calibri&quot; &quot;sans-serif&quot;;""> </p>",1,,110,176,7,1,1,3,15,142,759,4,Sex Workers Survey,4,"",,"","",> 13 years,"",,0,0,0,0,0,0,"",1,0,"","",6,6,4,4,1,1,,1,1,3,,20,F8C99525-8ADD-4325-B249-796954CE35E7
683,706,2016-10-27 ,2021-10-21 ,80 BATI,80BATI,"","",2017-01-01,2029-12-01,Test description,Test <strong>description</strong>,0,,,194,3,5,1,19,3,173,756,2,Dépenses bâtiment,1,"",,"","","","",,0,,,,,,"",,0,"","",,,,,,,,,,,,78,D87198F4-02B8-4575-8951-88B611C904C4
684,707,2016-10-27 ,2022-02-11 ,Dépenses secrétariat,80SECR,"","",2017-01-01,2021-12-01,Test description,Test <strong>description</strong>,0,,,176,3,5,1,19,3,173,755,4,"",1,"",,"","","","",,0,,,,,,"",,0,"","",,,,,,,,,,,,78,73949A52-D948-40D8-9874-B7C8D8FA357F
685,708,2016-10-27 ,2022-02-11 ,Dépenses télécommunication,80TELE,"","",2017-01-01,2021-12-01,Test description,Test <strong>description</strong>,0,,,176,3,5,1,19,3,173,757,4,"",1,"",,"","","","",,0,,,,,,"",,0,"","",,,,,,,,,,,,78,41AB54E7-F17E-4D06-8E3B-BD702C19156F
686,709,2016-10-27 ,2022-02-11 ,Dépenses transport hors projet,80TRAN,"","",2017-01-01,2021-12-01,Test description,Test <strong>description</strong>,0,,,176,3,5,1,19,3,173,758,4,"",1,"",,"","","","",,0,,,,,,"",,0,"","",,,,,,,,,,,,78,7C03E7F0-0AAE-4EF8-B264-65495BDDDEE4
687,710,2016-10-27 ,2018-12-04 ,Malawi - Chiradzulu - Once a year appointment (OYA),TMP_53ce842d-ff43-4541-87c4-c371404c97c2,"",Chiradzulu,2017-01-01,2017-12-31,Code for discussion on whether this OR is the most appropriate for Chiradzulu. It was one of the topic set as a priority during the HIV strategic planning meeting in Nairobi. After further discussion with Liza and the desk  not sure if this is THE strategy to apply.,Code for discussion on whether this OR is the most appropriate for Chiradzulu. It was one of the topic set as a priority during the HIV strategic planning meeting in Nairobi. After further discussion with Liza and the desk  not sure if this is THE strategy to apply.<br />,1,,21,21,8,9,1,3,15,21,,4,"",4,"",,"","","","",,1,1,1,,,,"",0,0,"","",,6,4,2,1,4,,,,,,20,
688,711,2016-10-28 ,2019-05-23 ,Evaluation du test CryptoPS pour le diagnostic des méningites à cryptocoque,TMP_4d11aab7-9641-4edc-b7a2-cc688230faca,"",Homa Bay,2017-01-01,2017-12-31,description,description,1,,4,130,1,2,1,28,14,4,,4,"",,"",,"","","","",,0,0,0,0,0,0,"",0,0,"","",3,6,,2,1,1,,1,9,,,76,
689,712,2016-10-28 ,2019-01-16 ,HCV Cambodia Validation of Xpert and serologic RDT,833092,"",,2017-01-01,2018-12-31,HCV Cambodia Validation of Xpert and serologic RDT,,1,,17,130,7,2,1,,19,79,795,4,"",1,"",,"","","","",,3,1,1,1,0,0,"",1,0,"",accepted manuscript for Xpert ,7,6,4,2,1,1,,1,8,3,,16,
690,713,2016-10-28 ,2020-03-16 ,Integrated PMTCT Maputo (MZ160),832087,"",Maputo,2017-01-01,2019-12-01,integration of HBV care ( TDF + vacination ) in ANC in Maputo health care center  with follow up. Identification of a simplified model of care ,description,1,,17,21,8,2,1,11,22,89,783,4,HBV PMTCT Mozambique,4,"",,"","",Follow up of mother and children during the pregnancy until 1 years of age ,"",,2,1,0,0,0,0,"",1,0,"","",6,6,4,2,2,1,,1,5,4,,15,91F0212B-9AA3-4F98-99B1-A956E972BA23
691,714,2016-11-01 ,2018-09-12 ,Antibiotic prophylaxis for prevention of cholera among household members,821671,"",Kasese district,2017-01-01,2018-12-31,Efficacy of Azithromycin to decrease risk of V. cholerae infection among household members of cholera infected individuals&nbsp;,"<span style=""font-size: 10pt; font-family: Arial  sans-serif;"">Efficacy of Azithromycin to decrease risk of <em>V. cholerae</em> infection among household members of cholera infected individuals</span>&nbsp;",1,,24,130,1,2,1,22,15,24,803,4,"",1,"",,"","","","",,1,0,0,0,0,0,"",0,1,"","",4,2,4,2,1,1,,1,4,3,,6,
692,715,2016-11-01 ,2019-09-17 ,Immune response to a delayed second dose of killed whole cell oral cholera vaccine,TMP_06d2a919-ec88-493d-8b4e-85832e25a277,"","",2017-01-01,2017-07-31,descritpion,descritpion,1,,24,130,1,2,1,22,7,24,,4,"",2,"",,"","","","",,0,0,0,0,0,0,"",0,0,"","",2,2,4,2,1,1,,1,10,,,6,07CD63F7-C7EC-4D7B-B5CC-8FC500D32D97
693,716,2016-11-07 ,2018-07-23 ,Enquete de couverture et d'efficacité vaccinale rougeole - RDC -PROVINCE MANIEMA - 2016,812429,"",Kunda,2016-10-24,2017-12-31,description,description,1,,47,130,7,1,1,23,1,105,761,4,"",4,"",,"","","","",,0,1,1,0,1,0,"",0,0,"","",,,3,3,1,4,,1,,4,,43,
694,717,2016-11-09 ,2019-01-16 ,Suivi neonate Katiola,831078,"",Katiola,2015-10-01,2018-10-01,Cohorte prospective de nouveau-nés admis en soins intensifs à l hôpital sur une période de 12 mois.  Description de la mortalité  de la croissance et du développement neurologique à l âge de 2 ans.  Etude identique à celle menée à Aweil (Soudan du sud),"<p style=""font-size: 14.6667px; font-family: Calibri  sans-serif; margin: 0px 0px 0.000133333px;"">Cohorte prospective &nbsp;de nouveau-nés admis en soins intensifs à l hôpital &nbsp;sur une période de 12 mois.</p>  <p style=""font-size: 14.6667px; font-family: Calibri  sans-serif; margin: 0px 0px 0.000133333px;"">Description de la mortalité  de la croissance et du développement neurologique à l âge de 2 ans.</p>  <p style=""font-size: 14.6667px; font-family: Calibri  sans-serif; margin: 0px 0px 0.000133333px;"">Etude identique à celle menée à Aweil (Soudan du sud)</p>",1,,33,130,5,2,1,19,31,10,760,4,"",4,"",,"","","","",,1,,,,,,"",,0,"","",6,6,,3,1,1,,1,5,3,,75,
695,718,2016-11-29 ,2017-10-26 ,Malaria data analysis aweil south sudan december 2016,811430,,Aweil,2016-12-01,2017-03-24,Retrospective analysis of malaria simple and severe cases in Aweil hospital and Aweil county (catchment area),Retrospective analysis of malaria simple and severe cases in Aweil hospital and Aweil county (catchment area)<br />,1,,47,60,7,1,1,4,5,12,762,4,,4,,,,,,,,0,0,0,0,0,0,,0,0,,,1,2,1,3,1,4,,1,3,,,22,
696,719,2017-01-03 ,2017-10-31 ,Surveillance méningite/rougeole intersection au Niger,834079,,Niamey,2017-01-03,2017-06-30,Projet de surveillance de la méningite et de la rougeole en intersection au Niger pendant la saison épidémique,Projet de surveillance de la méningite et de la rougeole en intersection au Niger pendant la saison épidémique,1,,39,43,1,9,1,1,10,39,763,4,,1,,,,,,,,0,1,0,1,1,0,,0,0,,,,,4,2,1,2,,1,,3,,75,
697,720,2017-01-06 ,2018-12-18 ,support au PNLP RDC pour OCP,811431,"",Kinshasa,2017-01-09,2017-05-31,Development of proposal to the Global Fund on behalf of MOH to pilot mass drug administration for malaria in epidemics and emergencies ,description,1,,47,84,7,1,1,4,1,84,765,4,"",2,"",,"","","","",,0,0,0,0,0,0,"",0,0,"","",5,6,3,2,2,1,,1,1,,,22,
698,721,2017-01-13 ,2017-01-23 ,Support Urgences Calais CAO - OCP,831080,,Calais,2017-01-13,2017-12-31,Formation et support Enquête CAO inter-associative Calais,Formation et support Enquête CAO inter-associative Calais,1,,28,60,7,1,1,20,3,28,766,4,,4,,,,,,,,0,0,0,0,0,0,,0,0,,,,1,4,1,2,4,,3,1,2,,75,
699,722,2017-01-23 ,2021-12-20 ,Typologie annuelle  BI,824663,"","",2017-01-01,2024-12-01,Compilation des données annuelles des OC. Mise en forme et analyse (descriptive). Rapport à remettre au BI. Présentation à faire et participation aux discussions Medop.,Compilation des données annuelles des OC. Mise en forme et analyse (descriptive). Rapport à remettre au BI. Présentation à faire et participation aux discussions Medop.,1,,60,176,8,1,1,19,285,30,781,2,Typo MSF,1,"",,"","","","",,2,1,0,0,1,0,"",0,0,"","",1,6,4,4,1,1,,1,9,,,75,90A4C626-6179-4546-BC91-FA611200DD03
700,723,2017-01-23 ,2020-10-28 ,Révision de la typologie  BI,824664,"","",2017-01-01,2019-12-01,Résvision typo,Résvision typo,1,,60,165,4,9,1,19,285,30,782,4,"",1,"",,"","","","",,2,1,0,0,0,0,"",0,0,"","",6,7,4,4,1,5,,1,9,1,,75,2F5C62E1-80B5-445E-8424-4A6884564D7E
701,724,2017-02-02 ,2019-10-22 ,Evaluation Nigeria  Borno,811432,"",Borno,2017-02-01,2019-06-01,Evaluation Nigeria Borno conjointe OCP CRASH,Evaluation Nigeria Borno conjointe OCP CRASH,1,,30,165,7,1,1,19,12,30,767,4,RCO Borno,4,"",,"","","","",,1,0,0,0,0,0,"",0,0,"","",6,6,4,3,2,4,,3,9,1,,70,EDCA3619-D524-4200-94FA-B6B4B454CA5A
702,725,2017-02-03 ,2021-10-18 ,Understanding of the aetiology and pathophysiology of kwashiorkor OR15/27,824662,NE961,"",2017-01-01,2022-12-01,None of the hypothesis on the aetiology of kwashiorkor suggested so far (including insufficient protein or specific amino-acids intake  dysadaptation to a low protein high carbohydrate diet  disruption of sulphated glycosaminoglycans  kidney dysfunction  aflatoxins  or oxidative stress) have been strong enough to improve kwashiorkor prevention or clinical management. Kwashiorkor physiopathology remains largely unexplained and promising hypothesis  such as an abnormal gut microbiota  the role of immune response to infections and non-specific immunity  of lipopolysaccharide (LPS) and other endotoxins deserve further research. The aim of this study is to develop a better understanding of the pathophysiological processes underlying the aetiology and development process of kwashiorkor  using new laboratory technologies. Inclusion of the children ended in November 2019.  A third of the samples have been successfully shipped to UGent by the end of 2019. The last child follow-up visit is planned for December 2019 ,"<p class=""MsoNoSpacing""><span style=""font-family:Calibri;"">None of the hypothesis on the aetiology of kwashiorkor suggested so far (including insufficient protein or specific amino-acids intake  dysadaptation to a low protein high carbohydrate diet  disruption of sulphated glycosaminoglycans  kidney dysfunction  aflatoxins  or oxidative stress) have been strong enough to improve kwashiorkor prevention or clinical management. Kwashiorkor physiopathology remains largely unexplained and promising hypothesis  such as an abnormal gut microbiota  the role of immune response to infections and non-specific immunity  of lipopolysaccharide (LPS) and other endotoxins deserve further research. </span></p><p class=""MsoNoSpacing""><span style=""font-family:Calibri;"">The aim of this study is to develop a better understanding of the pathophysiological processes underlying the aetiology and development process of kwashiorkor  using new laboratory technologies. </span></p><p class=""MsoNoSpacing""><span style=""font-family:Calibri;"">&nbsp;</span></p><br />",1,,43,25,1,2,1,5,10,25,780,2,KWASH,4,"",,"","","","",,2,0,1,0,0,0,"",1,0,"","",7,6,4,2,1,1,,1,2,3,,59,05D7E925-51AF-4065-9127-58D847F882E1
703,726,2017-02-07 ,2019-01-10 ,Use of measles vaccine in Controlled Temperature Chain,822661,"",,2017-01-01,2018-12-31,Use of measles vaccine in Controlled Temperature Chain,,1,,2,130,1,2,1,,1,2,779,4,"",1,"",,"","","","",,2,1,0,0,0,0,"",0,0,"","",4,6,4,3,1,1,,1,9,1,,43,
704,727,2017-02-09 ,2017-06-21 ,Retrospective analysis of 2 years data in Aden (yemen) trauma Center 2015-2016,831081,,Aden,2017-02-07,2017-06-30,To describe war wounded patients treated in MSF s Aden hospital in order to provide recommendations and improve quality of care in Aden and in other similar context.According to the findings  other specific studies could be proposed.,"<p style=""margin: 0cm 1cm 0pt 0cm; text-align: justify; vertical-align: baseline; -ms-text-autospace: ideograph-numeric; punctuation-wrap: simple;""><span style=""font-family: &quot;Calibri&quot; &quot;sans-serif&quot; Calibri; font-size: 11pt;"">To describe war wounded patients treated in MSF s Aden hospital in order to provide recommendations and improve quality of care in Aden and in other similar context.</span></p><p style=""margin: 0cm 1cm 0pt 0cm; text-align: justify; vertical-align: baseline; -ms-text-autospace: ideograph-numeric; punctuation-wrap: simple;""><span style=""font-family: &quot;Calibri&quot; &quot;sans-serif&quot; Calibri; font-size: 11pt;"">According to the findings  other specific studies could be proposed.</span></p>",1,,112,60,8,9,1,8,33,112,768,4,,4,,,,,,,,0,0,0,0,0,0,,0,0,,,,6,1,2,1,4,,1,9,1,,65,
