rownames,axe1_analytical_section_id,created,modified,code,created_by_id,last_modification_by_id,text_fr,text_en
819,824,2017-07-27 ,2017-07-27 ,831100,60,60,POC  M&E  Impact  Feasibility  Outcome - OCP,POC  M&E  Impact  Feasibility  Outcome - OCP
820,825,2017-07-27 ,2017-07-27 ,831101,60,60,HIV/AIDS in Adolescents  Resistance and Adherence - OCP,HIV/AIDS in Adolescents  Resistance and Adherence - OCP
821,826,2017-07-27 ,2017-07-27 ,831102,60,60,SAMBA 2 equivalence study-Uganda - OCP,SAMBA 2 equivalence study-Uganda - OCP
822,827,2017-08-16 ,2017-08-16 ,811448,60,60,Evaluation de 5 ans de Chimio-prévention du Paludisme Saisonnier dans le district sanitaire de Moïssala  TCHAD,Evaluation de 5 ans de Chimio-prévention du Paludisme Saisonnier dans le district sanitaire de Moïssala  TCHAD
823,828,2017-08-16 ,2017-08-16 ,811449,60,60,Description de l'épidémie de choléra à Goma et évaluation du risque épidémique par aire de santé - RDC 2017,Description de l'épidémie de choléra à Goma et évaluation du risque épidémique par aire de santé - RDC 2017
824,829,2017-08-17 ,2017-08-17 ,831103,60,60,ABR support health unit ,ABR support health unit 
825,830,2017-09-05 ,2017-09-05 ,831104,60,60,support chapitre 2 guide mauve ,support chapitre 2 guide mauve 
826,831,2017-09-12 ,2017-09-12 ,811450,60,60,Rohingya Emergency-Bangladesh-OCP-2017,Rohingya Emergency-Bangladesh-OCP-2017
827,832,2017-09-14 ,2017-09-14 ,811451,60,60,Mental Health and NCD - Mosul IDPs - Iraq,Mental Health and NCD - Mosul IDPs - Iraq
828,833,2017-09-15 ,2017-09-15 ,814452,60,60,Texas Explo,Texas Explo
829,834,2017-09-29 ,2017-09-29 ,831105,60,60,Aweil Malaria support to desk ,Aweil Malaria support to desk 
830,835,2017-09-29 ,2017-09-29 ,812453,60,60,Enquête nutritionnelle et de mortalité rétrospectiveKananga   Kasai Cantral ,Enquête nutritionnelle et de mortalité rétrospectiveKananga   Kasai Cantral 
831,836,2017-09-29 ,2017-09-29 ,831106,60,60,Nutritional situation analysis and surveillance for Médecins Sans Frontières in Yemen,Nutritional situation analysis and surveillance for Médecins Sans Frontières in Yemen
832,837,2017-10-11 ,2017-10-11 ,812454,60,60,Efficacité vaccinale du vaccin oral Euvichol   « Screening method»,Efficacité vaccinale du vaccin oral Euvichol   « Screening method»
833,838,2017-10-19 ,2017-10-19 ,831107,60,60,Multidrug-resistant tuberculosis (MDR-TB) treatment and Hepatitis C ,Multidrug-resistant tuberculosis (MDR-TB) treatment and Hepatitis C 
834,839,2017-10-20 ,2017-10-20 ,811455,60,60,Marburg surveillance - Kween- Uganda - OCP,Marburg surveillance - Kween- Uganda - OCP
835,840,2017-10-24 ,2017-10-24 ,812456,60,60,Etude HIV en population KZN- Afrique du Sud,Etude HIV en population KZN- Afrique du Sud
836,841,2017-10-27 ,2017-10-27 ,812457,60,60,Survey on Attack rate and mortality rate of cholera in Yemen,Survey on Attack rate and mortality rate of cholera in Yemen
837,842,2017-10-31 ,2017-10-31 ,811458,60,60,Malaria Moissala ,Malaria Moissala 
838,843,2017-10-31 ,2017-10-31 ,831108,60,60,Support desk Dubai ,Support desk Dubai 
839,844,2017-11-07 ,2017-11-07 ,823678,60,60,Rifashort_Persister study,Rifashort_Persister study
840,845,2017-11-07 ,2017-11-07 ,823679,60,60,CAP-TB IRD-EGPAF,CAP-TB IRD-EGPAF
841,846,2017-11-07 ,2017-11-07 ,823680,60,60,TB-SPEED UNITAID,TB-SPEED UNITAID
842,847,2017-11-07 ,2017-11-07 ,811459,60,60,HPV Mass Vaccination Coverage Survey  Philippines,HPV Mass Vaccination Coverage Survey  Philippines
843,848,2017-11-08 ,2017-11-08 ,811460,60,60,Enquête de couverture CPS et de couverture vaccinale Novembre 2017 - Moissala Tchad ,Enquête de couverture CPS et de couverture vaccinale Novembre 2017 - Moissala Tchad 
844,849,2017-11-08 ,2017-11-08 ,821681,60,60,Marqueurs génétiques de la résistance à la sulfadoxine-pyrimethamine et à l amodiaquine après 5 ans de chimio-prévention du paludisme saisonnier  district sanitaire de Moïssala  Tchad 2018,Marqueurs génétiques de la résistance à la sulfadoxine-pyrimethamine et à l amodiaquine après 5 ans de chimio-prévention du paludisme saisonnier  district sanitaire de Moïssala  Tchad 2018
845,850,2017-11-09 ,2017-11-09 ,831109,60,60,Support desk Dubaï,Support desk Dubaï
846,851,2017-11-09 ,2017-11-09 ,831110,60,60,Program support OCP (envelope),Program support OCP (envelope)
847,852,2017-11-13 ,2017-11-13 ,841152,60,60,English RAREE  Ivory Coast  OCP,English RAREE  Ivory Coast  OCP
848,853,2017-11-14 ,2017-11-14 ,823682,60,60,External services - HPV,External services - HPV
849,854,2017-11-24 ,2017-11-24 ,821683,60,60,HIV-Adolescents_Qualitative study,HIV-Adolescents_Qualitative study
850,855,2017-11-24 ,2017-11-24 ,831111,60,60,HIV-Adolescents_Qualitative study,HIV-Adolescents_Qualitative study
851,856,2017-12-01 ,2017-12-01 ,822684,60,60,Preparation for use of ciprofloxacin as a meningitis epidemic response  2018 season,Preparation for use of ciprofloxacin as a meningitis epidemic response  2018 season
852,857,2017-12-01 ,2017-12-01 ,844153,60,60,Réponse aux épidémies français  décembre 2018,Réponse aux épidémies français  décembre 2018
853,858,2017-12-01 ,2017-12-01 ,844154,60,60,Réponse aux épidémies anglais  mars 2018,Réponse aux épidémies anglais  mars 2018
854,859,2017-12-01 ,2017-12-01 ,841155,60,60,RepEpi Libéria  OCP  2018,RepEpi Libéria  OCP  2018
855,860,2017-12-01 ,2017-12-01 ,842156,60,60,RUE PUC  OCB  RdC 2018,RUE PUC  OCB  RdC 2018
856,861,2017-12-01 ,2017-12-01 ,841157,60,60,RepEpi  OCP  2018,RepEpi  OCP  2018
857,862,2017-12-01 ,2017-12-01 ,841158,60,60,Med/Logs cellules  OCP,Med/Logs cellules  OCP
858,863,2017-12-01 ,2017-12-01 ,841159,60,60,LAC  OCP/ CRASH  2018,LAC  OCP/ CRASH  2018
859,864,2017-12-01 ,2017-12-01 ,844160,60,60,PSP  décentralisé Dakar  avril 2018  OCP-OCG,PSP  décentralisé Dakar  avril 2018  OCP-OCG
860,865,2017-12-01 ,2017-12-01 ,844161,60,60,PSP  décentralisé Kampala  Nov 2018  OCP-OCG,PSP  décentralisé Kampala  Nov 2018  OCP-OCG
861,866,2017-12-01 ,2017-12-01 ,844162,60,60,PSP   Calafell  Février 2018,PSP   Calafell  Février 2018
862,867,2017-12-01 ,2017-12-01 ,844163,60,60,PSP  Mandres  Sept 2018,PSP  Mandres  Sept 2018
863,868,2017-12-04 ,2017-12-04 ,831112,60,60,General epi support to NY OCP cell,General epi support to NY OCP cell
864,869,2017-12-12 ,2017-12-12 ,810461,60,60,consultant pool animation,consultant pool animation
865,870,2017-12-13 ,2017-12-13 ,812462,60,60,Enquête de couverture vaccinale dans la région de la Lobaye  Centrafrique,Enquête de couverture vaccinale dans la région de la Lobaye  Centrafrique
866,871,2017-12-13 ,2017-12-13 ,812463,60,60,Enquête de couverture CPS et Vaccinale  Bafata,Enquête de couverture CPS et Vaccinale  Bafata
867,872,2017-12-13 ,2017-12-13 ,812464,60,60,Enquête de couverture CPS   Diffa  Niger,Enquête de couverture CPS   Diffa  Niger
868,873,2017-12-20 ,2017-12-20 ,831113,60,60,New strategies to improve TB diagnosis in children,New strategies to improve TB diagnosis in children
869,874,2018-01-08 ,2018-01-08 ,811465,60,60,Ndhiwa HIV Impact in Population Survey 2018,Ndhiwa HIV Impact in Population Survey 2018
870,875,2018-01-08 ,2018-01-08 ,822685,60,60,Immune response to a delayed second dose of oral cholera vaccine (OCV) - Haiti,Immune response to a delayed second dose of oral cholera vaccine (OCV) - Haiti
871,876,2018-01-08 ,2018-01-08 ,834114,60,60,ABR Task Force support,ABR Task Force support
872,877,2018-01-08 ,2018-01-08 ,822686,60,60,Seroprevalence of Hepatitis E and arboviral infections,Seroprevalence of Hepatitis E and arboviral infections
873,878,2018-01-08 ,2018-01-08 ,823687,60,60,Antibiotic prescription practices - GARDP,Antibiotic prescription practices - GARDP
874,879,2018-01-08 ,2018-01-08 ,834115,60,60,Surveillance intersection méningite/rougeole au Niger 2018,Surveillance intersection méningite/rougeole au Niger 2018
875,880,2018-01-22 ,2018-01-22 ,824688,60,60,Qualitative support to the Access Campaign,Qualitative support to the Access Campaign
876,881,2018-01-23 ,2018-01-23 ,831116,60,60,Goma LFU,Goma LFU
877,882,2018-01-23 ,2018-01-23 ,832117,60,60,Baseline mortality survey in adult HIV positive patients admitted to the Medical Wards in Beira Central Hospital   Beira - Mozambique,Baseline mortality survey in adult HIV positive patients admitted to the Medical Wards in Beira Central Hospital   Beira - Mozambique
878,883,2018-01-26 ,2018-01-26 ,834118,60,60,Impact du programme d'antibiotique stewardship a l'hopital Drouillard  Haiti,Impact du programme d'antibiotique stewardship a l'hopital Drouillard  Haiti
879,884,2018-02-02 ,2018-02-02 ,831119,60,60,Support to RIDER,Support to RIDER
880,885,2018-02-06 ,2018-02-06 ,822689,60,60,Lusaka ocv campaign effectiveness studies - 2018,Lusaka ocv campaign effectiveness studies - 2018
881,886,2018-02-06 ,2018-02-06 ,812466,60,60,Lusaka ocv campaign effectiveness studies - 2018,Lusaka ocv campaign effectiveness studies - 2018
882,887,2018-02-07 ,2018-02-07 ,831120,60,60,Suivi cohorte - Mise a l'echelle Paquets de soins pediatriques - Koutiala - Mali - OCP,Suivi cohorte - Mise a l'echelle Paquets de soins pediatriques - Koutiala - Mali - OCP
883,888,2018-02-07 ,2018-02-07 ,831121,60,60,Capitalisation des resultats   Utilisation Paquets de soins Préventifs   Toutes sections - OCP,Capitalisation des resultats   Utilisation Paquets de soins Préventifs   Toutes sections - OCP
884,889,2018-02-07 ,2018-02-07 ,831122,60,60,Evaluation implementation CPAP   Monrovia   Liberia   OCP,Evaluation implementation CPAP   Monrovia   Liberia   OCP
885,890,2018-02-08 ,2018-02-08 ,813467,60,60,Bleu de méthylène et paludisme,Bleu de méthylène et paludisme
886,891,2018-02-09 ,2018-02-09 ,831123,60,60,Support M&E Cell 5 - OCP,Support M&E Cell 5 - OCP
887,892,2018-02-12 ,2018-02-12 ,823690,60,60,External services - TB biomarkers,External services - TB biomarkers
888,893,2018-02-13 ,2018-02-13 ,80EMIR,60,60,Décentralisés Dubaï,Décentralisés Dubaï
889,894,2018-02-14 ,2018-02-14 ,822691,60,60,Cholera RDT evaluation - study preparation,Cholera RDT evaluation - study preparation
890,895,2018-02-14 ,2018-02-14 ,822692,60,60,Sepsis among HIV-patients  Kabinda  DRC,Sepsis among HIV-patients  Kabinda  DRC
891,896,2018-02-14 ,2018-02-14 ,821693,60,60,Comparison of Ultrasound versus Chest X-ray for TB diagnosis in Papua New Guinea,Comparison of Ultrasound versus Chest X-ray for TB diagnosis in Papua New Guinea
892,897,2018-02-26 ,2018-02-26 ,832124,60,60,Methodological support to OCBA,Methodological support to OCBA
893,898,2018-02-27 ,2018-02-27 ,832125,60,60,Support et développement de L'épidemiologie pour l'unité d'urgence MSF-OCG,Support et développement de L'épidemiologie pour l'unité d'urgence MSF-OCG
894,899,2018-03-01 ,2018-03-01 ,823694,60,60,Cambodia HCV Prevalence Survey 2018,Cambodia HCV Prevalence Survey 2018
895,900,2018-03-01 ,2018-03-01 ,811468,60,60,MSF-Funded: Cambodia HepC Prevalence Survey 2018,MSF-Funded: Cambodia HepC Prevalence Survey 2018
896,901,2018-03-01 ,2018-03-01 ,813469,60,60,Cambodia HCV Prevalence Survey 2018,Cambodia HCV Prevalence Survey 2018
897,902,2018-03-07 ,2018-03-07 ,811470,60,60,Cholera- Surveillance & vacci cov-Hoima-Uganda-OCP-2018,Cholera- Surveillance & vacci cov-Hoima-Uganda-OCP-2018
898,903,2018-03-08 ,2018-03-08 ,831126,60,60,Support évaluation DSD et Self-testing  HIV Kasese,Support évaluation DSD et Self-testing  HIV Kasese
899,904,2018-03-14 ,2018-03-14 ,831127,60,60,Analysis of STI risk groups for targeted systematic screening,Analysis of STI risk groups for targeted systematic screening
900,905,2018-03-19 ,2018-03-19 ,842164,60,60,RepEpi Niger  OCG  2018,RepEpi Niger  OCG  2018
901,906,2018-03-26 ,2018-03-26 ,842165,60,60,AREE NERU  Nigeria  OCA  2018,AREE NERU  Nigeria  OCA  2018
902,907,2018-03-26 ,2018-03-26 ,844166,60,60,Révision 2018 PSP ,Révision 2018 PSP 
903,908,2018-04-09 ,2018-04-09 ,822695,60,60,Persistent fever Tabarakallah  Sudan,Persistent fever Tabarakallah  Sudan
904,909,2018-04-09 ,2018-04-09 ,811471,60,60,Migrants in Libya - Literature Review - OCP,Migrants in Libya - Literature Review - OCP
905,910,2018-04-09 ,2018-04-09 ,811472,60,60,Santé maternelle Moissala,Santé maternelle Moissala
906,911,2018-04-09 ,2018-04-09 ,832128,60,60,OCG HCV monitoring and research support ,OCG HCV monitoring and research support 
907,912,2018-04-09 ,2018-04-09 ,832129,60,60,OCB HCV M&E support ,OCB HCV M&E support 
908,913,2018-04-10 ,2018-04-10 ,82R2HC696,60,60,Abortion Complications,Abortion Complications
909,914,2018-04-10 ,2018-04-10 ,823697,60,60,Abortion Complications,Abortion Complications
910,915,2018-04-10 ,2018-04-10 ,831130,60,60,Feasibility of Neopenda (neonatal vital sign monitoring) in Cote d'Ivoire,Feasibility of Neopenda (neonatal vital sign monitoring) in Cote d'Ivoire
911,916,2018-04-10 ,2018-04-10 ,822698,60,60,MDR-TB-sequencing project,MDR-TB-sequencing project
912,917,2018-04-10 ,2018-04-10 ,821699,60,60,HIV-DTG-MOH-enhanced-monitoring,HIV-DTG-MOH-enhanced-monitoring
913,918,2018-04-25 ,2018-04-25 ,822700,60,60,Protocol development for a mental health and NCD trial,Protocol development for a mental health and NCD trial
914,919,2018-04-25 ,2018-04-25 ,821701,60,60,Development of protocols for filovirus outbreak management with investigational products,Development of protocols for filovirus outbreak management with investigational products
915,920,2018-05-03 ,2018-05-03 ,812473,60,60,Improving surveillance in the context of a cholera outbreak in Nigeria,Improving surveillance in the context of a cholera outbreak in Nigeria
916,921,2018-05-14 ,2018-05-14 ,822702,60,60,Phase IIIb rVSV vaccination in DRC,Phase IIIb rVSV vaccination in DRC
917,922,2018-05-23 ,2018-05-23 ,811474,60,60,Formation FOOT ,Formation FOOT 
918,923,2018-05-23 ,2018-05-23 ,811475,60,60,Cholera-Outbreak surveilance & Vacci coverage- Bauchi- Nigeria-2018-OCP,Cholera-Outbreak surveilance & Vacci coverage- Bauchi- Nigeria-2018-OCP
919,924,2018-06-12 ,2018-06-12 ,831131,60,60,Estimation et géolocalisation de la population résidant dans les districts sanitaire de Moïssala et Bouna  Tchad 2018,Estimation et géolocalisation de la population résidant dans les districts sanitaire de Moïssala et Bouna  Tchad 2018
920,925,2018-06-12 ,2018-06-12 ,834132,60,60,Support to NY office,Support to NY office
921,926,2018-07-10 ,2018-07-10 ,831133,60,60,Epidemio position in South Sudan - OCP,Epidemio position in South Sudan - OCP
922,927,2018-07-12 ,2018-07-12 ,831134,60,60,NICU Retrospective Study - Irbid Jordan,NICU Retrospective Study - Irbid Jordan
923,928,2018-07-16 ,2018-07-16 ,832135,60,60,Enquête de couverture vaccinale multi antigènes  Kidal  Mali,Enquête de couverture vaccinale multi antigènes  Kidal  Mali
924,929,2018-07-17 ,2018-07-17 ,831136,60,60,Malawi  Chiradzulu  Monitoring of activities linked with the Cervix Cancer project - OCP,Malawi  Chiradzulu  Monitoring of activities linked with the Cervix Cancer project - OCP
925,930,2018-07-24 ,2018-07-24 ,822703,60,60,Preparation for use of ciprofloxacin as a meningitis epidemic response  2018 season (MI984),Preparation for use of ciprofloxacin as a meningitis epidemic response  2018 season (MI984)
926,931,2018-07-25 ,2018-07-25 ,811476,60,60,Ndjamena malnutrition 2018 : monitoring and survey,Ndjamena malnutrition 2018 : monitoring and survey
927,932,2018-08-03 ,2018-08-03 ,811477,130,130,RDC Beni 2018 Ebola Surveillance and Contact tracing,RDC Beni 2018 Ebola Surveillance and Contact tracing
928,933,2018-08-08 ,2018-08-08 ,831137,130,130,Evaluation di derme artificiel à Drouillard  unité de grand brûlés  Port-au-Prince Haïti,Evaluation di derme artificiel à Drouillard  unité de grand brûlés  Port-au-Prince Haïti
929,934,2018-08-16 ,2018-08-16 ,811478,130,130,Community-based mortality surveillance system  Bama  Borno State  Nigeria  OCP  2018,Community-based mortality surveillance system  Bama  Borno State  Nigeria  OCP  2018
930,935,2018-08-16 ,2018-08-16 ,831138,130,130,Monitoring and evaluation of the trauma project  Gaza Strip  2018,Monitoring and evaluation of the trauma project  Gaza Strip  2018
931,936,2018-08-20 ,2018-08-20 ,832139,60,60,Support to vaccination with rVSV  Kivu  RDC,Support to vaccination with rVSV  Kivu  RDC
932,937,2018-08-20 ,2018-08-20 ,811479,60,60,Ebola  Epidemiologie terrain  Nord-Kivu  RDC  OCP  2018,Ebola  Epidemiologie terrain  Nord-Kivu  RDC  OCP  2018
933,938,2018-08-29 ,2018-08-29 ,823704,60,60,Lopinavir-based antiretroviral therapy (LOLIPOP),Lopinavir-based antiretroviral therapy (LOLIPOP)
934,939,2018-08-29 ,2018-08-29 ,822705,60,60,Paediatric Early Warning System (PEWS).  Score on admission as a tool to analyse mortality in PICU in low resource settings - Guinea Bissau,Paediatric Early Warning System (PEWS).  Score on admission as a tool to analyse mortality in PICU in low resource settings - Guinea Bissau
935,940,2018-08-31 ,2018-08-31 ,822706,60,60,Serial CRP to exclude neonatal sepsis   G.Bissau MSF Project ,Serial CRP to exclude neonatal sepsis   G.Bissau MSF Project 
936,941,2018-09-25 ,2018-09-25 ,831140,130,130,Documentation of cholera cases in Madarounfa  2018,Documentation of cholera cases in Madarounfa  2018
937,942,2018-09-25 ,2018-09-25 ,811480,130,130,Urgepi - Lubumbashi - RDC - OCP,Urgepi - Lubumbashi - RDC - OCP
938,943,2018-10-01 ,2018-10-01 ,823707,60,60,Efficacy and safety of fexinidazole in patients with Tb rhodesiense HAT - DNDi WP1,Efficacy and safety of fexinidazole in patients with Tb rhodesiense HAT - DNDi WP1
939,944,2018-10-11 ,2018-10-11 ,821708,60,60,Abortion Complications MSF,Abortion Complications MSF
940,945,2018-10-19 ,2018-10-19 ,812481,60,60,Ebola  Epidemiologie terrain  Nord-Kivu  RDC  OCG  2018,Ebola  Epidemiologie terrain  Nord-Kivu  RDC  OCG  2018
941,946,2018-10-20 ,2018-10-20 ,82EDCTP709,60,60,Intensified tuberculosis treatment to reduce the high mortality of tuberculous meningitis in HIV-infected and uninfected patients,Intensified tuberculosis treatment to reduce the high mortality of tuberculous meningitis in HIV-infected and uninfected patients
